hash,project,true_message,generated_message
9fb2f197640784826ca58279726ca0b9d8c78864,jashkenas_backbone,Make implicit ;s in tests explicit, Simplified test for model validation and save without 'wait'.
8915e62bd94709127b20b7fcef9bf7c4b1ddb4a6,saltstack_salt,Removing an import that is not needed., Improved osquery.py module by removing unnecessary shlex import for cleaner code.
377c938f6ea0cb4769da113123227aa0a29cdb9f,ethanselzer_react-image-magnify,Refactor: ReactImageMagnify - get smallImage," Updated Small Image Props Based on Fluid Width State

This commit modifies the small image properties in ReactImageMagnify to use the fluid width state instead of isSmallImageFluidWidth for determining the dimensions, allowing for more dynamic handling of image sizes."
259a87209703953d9977dcf9c10804caac69e381,google_closure-templates,"Delete incorrect test. The first template only is searched for refed/notrefed. In this case it looks like neither $p or $p2 are actually marked as refed at the end of the method. I'm not sure how to iterate over an empty list as I get a soy compilation error (""Can't iterate over empty list"").

-------------
Created by MOE: <URL>", Retired foreach loop in favor of for loop within TemplateAnalysisTest.java for readability and consistency.
7c72a3c32aaca256a98edbf3b220945f7eb4dd76,public-law_validated_object,refactor: #save_expected_class," refactor: introduces save_error_message method for validation errors

Explanation: The commit involves a refactoring of the ValidatedObject module by introducing a new private method called 'save_error_message'. This method is used to handle error messages during validation, replacing the previous hardcoded message in line 90. The change makes the code more flexible and maintainable as it allows for customization of error messages based on specific conditions."
f7296063f385025298e841fefc3358a4f06ebb7e,balderdashy_waterline,More useful .inspect() method for WLError (when logging)," Simplified WLError.prototype.inspect method, now using util.inspect instead of custom toPOJO function."
0afc8dcf8444448ad1cbf1bf8880d943c7ab7bb0,goadesign_goa,"Combine DSLs when defining services (#<I>)

over multiple files", Allow redefining service definitions within the same file or different files.
5aaad05a4218c8d1475b3c599745d0415e9f6c02,MostlyJS_mostly-feathers-mongoose,Fix getField with flatten deep path, Refactor array field population using functional programming (FP) approach for better readability and maintainability.
331d3a444a86f0aa3271a78e43c5eb6ea4f538bc,m4tthumphrey_php-gitlab-api,Added missing 'project' property for Node model, Added project property to Node model for association with projects
2901ca855f98174c4e4ece344f2f138018c99321,coleifer_peewee,Close cursor when aggregating rows., Closing inactive cursors when no row is found to improve resource management.
3dd2798e89726b9958e6b2f4bbba6409ed07877d,CultivateLabs_storytime,fix route contsraints for new apps, Check for existence of 'storytime_sites' table before retrieving site data for route options in Storytime module
c88ac018489ebfe7366c7da8fc2fded963b2fe2d,SeleniumHQ_selenium,"[py] Do not add a body to anything other than POST or PUT commands Fixes #<I>

Some servers seem to read the body of GET requests and then crash, this
change helps them not crash but in reality they need to be doing their
own defensive code."," Added check for non-POST/PUT methods when sending a body in remote requests, to prevent 'TypeError' for GET requests."
b01b75fd0ea20be903b1bcfe7608e2b307bc1f44,chef_chef,"be a bit more forceful about the message

again for reference, dan deprecated this behavior in <I>
back in <I>:

<URL>"," Deprecated shadow cookbook behavior to be removed in Chef 13, now issuing stronger warning since 0.10.4"
d0839776f9a2faab37ea470050c583cdbebe5715,youzan_zent,fix: use zent searchInput (#<I>), Add SearchInput to SearchBox component for better user experience
86e241aa96f477f96b42c7ef83e1a8e1606a7f7e,chaoss_grimoirelab-sirmordred,[sirmordred] Remove duplicate call of execute_batch_tasks, [Sir Mordred] Removed duplicate call to execute_batch_tasks when not in update mode
56fb3296419e1a1e86530f9691d64ee58e04ba6a,armstrong_armstrong.cli,fix demo app so sqlite database is relative to project_dir, Renamed demo_database.sqlite3 path in development.py to use project_dir function for portability
c43f72e96177b98bd8e225c6d5acd9c6a3c446e3,material-components_material-components-web,modify RE to avoid including <I> color combo css files in mdl.zip (Closes #<I>), Refine MDL archive generation for minified files only
bbaf7a8c3cd2ff90f7b2b563ed8b585a13948f9b,wdecoster_nanomath,bumping version to <I>, Updated nanomath version to 0.12.2
6543b400e3dd80b7ab66f51032c72626cf1b3c95,bolt_bolt,Update lastseen and validity period in loginCheckAuthtoken(), Updated session validation duration based on cookie lifetime settings
0691a8c8a38485745098b21cf46f8dac655a0b98,andialbrecht_sqlparse,Clean-up and comments of StripWhitespace, Updated StripWhitespace filter to leave only one whitespace between tokens and ignore empty spaces and dot-commas.
72bd62bcf63fd99d1efacde80f8c760f461654dd,saltstack_salt,Only store endtime if supported and configured as such, Adds optional endtime storage to master job cache based on job_cache_store_endtime option
14480b143ed982bb5538157b2f04b33c782a3191,angular_material,"perf(icon): avoid multiple renders on frequent changes

When the source value quickly changes it causing multiple icons rendering,
The `attr.$observe` callback gets executed twice, attempting to clear the container element, before the $mdIcon service's promise gets resolved.
This results in 2 SVGs getting appended to the element, without it being cleared.

Calling empty when the promise is resolved.

fixes #<I>

  Closes #<I>", refactor(iconDirective): separate emptying element from appending svg for better code organization
4b8e08d202bbf6eef4dd882800a12aad4b4af6c5,expressjs_express,another `req.is()` example, Added content-disposition check for attachment in request validation
69fa6fdbddbf9aa3343047d5d0388061a25fabc3,amritk_gulp-angular2-embed-sass,"Added an includePaths option so import paths dont have to be relative

Fixed bug with backticks that show up in scss files (my group uses them alot in comments)", Escaped backticks in compiled CSS to prevent syntax errors
41898bd077c8e0e65458a483493a5f4b21d6fbe8,codebynumbers_ftpretty,Initial py3 support using 2to3," Replace cStringIO with io for file handling in ftpretty class, for consistency and future compatibility."
a60fc48ac77ab41c9f93b89f44d593028a8440b0,saltstack_salt,remove unused components from svn state," Added fail-only implementation for git state in svn.py
   - Refactored _neutral_test import to only include _fail from salt.states.git"
a5b9c2594d19faacc100c8594515a64a42fb2c00,jtwhite79_pyemu,minor change to extract phi from rec file for final run," Added check for 'final phi' in addition to starting phi for this iteration in get_phi_comps_from_recfile function, to handle cases where final phi is also present in the recfile."
0a7fcaa4d5e131d613bbdf932041e347eb75b460,SonarSource_sonarqube,Remove test that has too many false-positives, Removed progress thread check in ViolationMigrationTest to simplify test setup
c62b555b9e38ba021fa5eff0d91accf90d96fa01,silverstripe_silverstripe-userforms,MINOR: fixed undefined array notice on the edge case of a request failing," IMPROVEMENT: Made FieldEditor handle multiple requests for the same field name, ensuring array-based input is validated."
e2b732560e2616f9cc4ba8bab078abef87717276,lanthaler_HydraConsole,"Expand body even if a Location header was returned

This is necessary for <I>s to work correctly."," Transform Location headers only when Content-Type is not JSON-LD, to avoid unnecessary redirects."
f06e97974944a206f5b825f4d3cd3b4861c8328b,ylogx_pulla,"Fix error due to imports

Import was happening before the requirements were installed", Updated setup.py to hardcode version number for local development
b49231ca91a85b567291535a2f81a1e1bd9df50f,stve_tophat,test for existence of twitter_card helper, Added helper methods 'twitter_card' and 'html_tag' to TopHat spec for better test coverage
ec39a111df6253296c6ae793906a951e0b96edf4,nohana_Amalgam,Add util method for http url connection, * Introduce disconnect utility for HttpURLConnection and avoid connection pool pollution on pre-Froyo devices
b7328b3d4c3b08cfd01f0e7f922904f9e8238949,botman_botman,Apply fixes from StyleCI (#<I>)," Call driver's ""messagesHandled"" method if it exists"
1ed1ea0f74a91e2bf52250f79cb486921d5594af,csira_wallace,"[db] BaseType - function-type defaults should not have class access, auto-staticmethod them and fix Now type", Refactored `_Now` default value to a lambda function for improved readability and potential future optimization.
f55c573969f9d31eb7898fabd7bab85ad8e73401,backtrader_backtrader,Cerebro calls data._start to allow for post data start operations to take place," Altered cerebro.run to set data's internal _start instead of start, allowing for potential future modifications."
d207c829254a9913db6b77e6fd1117d7690e03ca,simplepie_simplepie,Fixed use of DOMElement as array on line <I> of /library/SimplePie/Sanitize.php., Updated SimplePie_Sanitize::create() to use PHP's getAttribute method for retrieving img src attribute instead of using array indexes. This ensures compatibility with SimpleXML objects in addition to arrays.
f439f1d86fdef52a8165d69492d193437e620121,rails_rails,action_view is requiring the deleted action_view/erb/util.rb file, Simplified tag helper by replacing ERB Utils with Set library for improved efficiency
2ff2e85fbb08d5f9b2b9fbaf4917a3f01d5146e7,openlayers_openlayers,Only query RTree if requested geometryType is used, Implemented multi-geometry type filtering in RTree for faster rendering of vector layers by utilizing a new index based on geometry types.
668adb9185a7a3c2f91f2e499f9f2a77d7ee64cf,pytroll_satpy,Bugfix in MSG acquisition time metadata, Updated HRITMSGPrologueFileHandler to correctly set PlannedRepeatCycleEnd instead of TrueRepeatCycleStart twice
46f8b2d3014064935fd43ed816a1795d6568a91c,travis-ci_travis-core,gotta clean the db before each spec on jruby for some reason (rspec seems to behave differently), Simplified test setup order for ActiveRecord specs
775778342f17e69702c2f944a4152fb9f77c06a2,dagster-io_dagster,[cli tests] use inprocess executor for jobs (#<I>), Added executor definition for job CLI commands (in-process executor)
a7e8c6e71cc6ec7cbfa2bd9985b1a6e2e80792fc,mongodb_motor,Guard against gen_test coding mistakes.," Added assertion to prevent calling motor_client_sync from within gen_test, advise using yield self.motor_client() instead."
471864e87869f725b423c73832a2f0ffd8bf0c1d,piece_stagehand-testrunner,[CLI] update the version to <I>, Updated CLI application version to 4.0.1 for a new release
076b8ac8a9675d0b8e35c5fc3b908ac53c3aedb5,wdecoster_nanoget,added except ZeroDivisionError on get_pID, Added exception handling for ZeroDivisionError in get_pID function due to potential zero values in read.query_alignment_length for ultra-long reads aligned with minimap2 -L.
a2781578133898d34d5e1e69e41d75c76ca034ff,django-crispy-forms_django-crispy-forms,Final changes to setup.py to support the <I> release," Updated django-uni-form for beta release, including web environment classifier and additional Python versions support."
53b05a733bafa705cce7fc52b1ab32619f7f495b,keybase_client,"gregor: log `Wait` error during `Stop`

Suggested by joshblum.

Issue: #<I>", * Fix gregor client stop issue: improved error handling during Stop()
63192c64af2ed931400f4cb79ccaf7834ce68804,qspin_qtaste,"issue #<I> - constructor was replaced by a static method to create MetaTestSuite, so the generateTestCampaignDoc.py has been updated", [QTASTE] Modified TestProcedureDoc/generateTestCampaignDoc.py to use MetaTestSuite.createMetaTestSuite() for generating test scripts
