hash,project,true_message,generated_message
8915e62bd94709127b20b7fcef9bf7c4b1ddb4a6,saltstack_salt,Removing an import that is not needed.,"Refactored osquery module, removed unnecessary shlex import and updated docstrings to improve clarity."
5aaad05a4218c8d1475b3c599745d0415e9f6c02,MostlyJS_mostly-feathers-mongoose,Fix getField with flatten deep path,Refactor getField helper function to use functional programming paradigm and clean up code in helpers.js.
377c938f6ea0cb4769da113123227aa0a29cdb9f,ethanselzer_react-image-magnify,Refactor: ReactImageMagnify - get smallImage,"Updated image resizing and placement in ReactImageMagnify:
   - Added fluidWidth and fluidHeight to smallImage state
   - Changed getEnlargedImagePlacement method to return objectAssign with width and height set based on fluidWidth and fluidHeight if isFluidWidth prop is true, otherwise it will return the original smallImage
   - Removed unnecessary isSmallImageFluidWidth prop and usage"
f7296063f385025298e841fefc3358a4f06ebb7e,balderdashy_waterline,More useful .inspect() method for WLError (when logging),"Fix WLError.prototype.toLog and add WLError.prototype.inspect methods to better display error information in logs, console and debugging tools."
0afc8dcf8444448ad1cbf1bf8880d943c7ab7bb0,goadesign_goa,"Combine DSLs when defining services (#<I>)

over multiple files","""Update Service function to allow overriding of service DSL with provided function and retain original DSL for reversion"""
259a87209703953d9977dcf9c10804caac69e381,google_closure-templates,"Delete incorrect test. The first template only is searched for refed/notrefed. In this case it looks like neither $p or $p2 are actually marked as refed at the end of the method. I'm not sure how to iterate over an empty list as I get a soy compilation error (""Can't iterate over empty list"").

-------------
Created by MOE: <URL>","Updated TemplateAnalysisTest.java: Simplified testForeach_literalList method and removed redundant tests

Explanation: The original method had unnecessary tests for empty lists, which were identical in structure to other tests but without data. These were removed to make the code cleaner and more efficient. Additionally, the nonempty list test was simplified by removing unnecessary parameters that were not used within the test itself."
c88ac018489ebfe7366c7da8fc2fded963b2fe2d,SeleniumHQ_selenium,"[py] Do not add a body to anything other than POST or PUT commands Fixes #<I>

Some servers seem to read the body of GET requests and then crash, this
change helps them not crash but in reality they need to be doing their
own defensive code.","""Refactored RemoteConnection class to handle empty POST/PUT requests and improved readability by removing unnecessary conditional block in keep_alive scenario"""
3dd2798e89726b9958e6b2f4bbba6409ed07877d,CultivateLabs_storytime,fix route contsraints for new apps,Updated database check for initializing `Storytime::Site` object in various modules to prevent errors when table does not exist yet
2901ca855f98174c4e4ece344f2f138018c99321,coleifer_peewee,Close cursor when aggregating rows.,"""Refactored AggregateQueryResultWrapper to close database cursor when no row is found and when object is fully populated, improving resource management."""
331d3a444a86f0aa3271a78e43c5eb6ea4f538bc,m4tthumphrey_php-gitlab-api,Added missing 'project' property for Node model,"Add project and modify Node model attributes: 'id' and 'project'

This commit modifies the Node model by adding a new attribute 'project' and modifying the existing 'id' attribute to include the project id as well, enabling better integration with GitLab projects."
86e241aa96f477f96b42c7ef83e1a8e1606a7f7e,chaoss_grimoirelab-sirmordred,[sirmordred] Remove duplicate call of execute_batch_tasks,"""Refactored and optimized execution flow of SirMordred class to reduce redundancy in batch task executions."""
56fb3296419e1a1e86530f9691d64ee58e04ba6a,armstrong_armstrong.cli,fix demo app so sqlite database is relative to project_dir,"Update development settings template: Add project_dir() function for SQLite3 database path when in demo mode, and improve comment clarity."
b01b75fd0ea20be903b1bcfe7608e2b307bc1f44,chef_chef,"be a bit more forceful about the message

again for reference, dan deprecated this behavior in <I>
back in <I>:

<URL>","Deprecation notice and version update: Removed shadowed cookbooks warning message, informing users about the upcoming removal of this behavior in Chef 13 (was deprecated since 0.10.4)"
c43f72e96177b98bd8e225c6d5acd9c6a3c446e3,material-components_material-components-web,modify RE to avoid including <I> color combo css files in mdl.zip (Closes #<I>),"Bump version number in 'mdl' archive generation task and update file pattern to include minified files, while ensuring it matches both JavaScript and CSS files."
0691a8c8a38485745098b21cf46f8dac655a0b98,andialbrecht_sqlparse,Clean-up and comments of StripWhitespace,"* Refactored `StripWhitespace` filter to remove excess whitespaces while preserving single spaces between tokens, and added comments explaining the function's purpose and changes made.
   * Modified the filter behavior to ignore the first occurrence of empty spaces and dot-commas."
bbaf7a8c3cd2ff90f7b2b563ed8b585a13948f9b,wdecoster_nanomath,bumping version to <I>,"Update nanomath to version 0.12.2: Bump version number from 0.12.1 to 0.12.2 in the version.py file.

Or more concisely:

   Bump nanomath to v0.12.2."
72bd62bcf63fd99d1efacde80f8c760f461654dd,saltstack_salt,Only store endtime if supported and configured as such,"""Updates masterapi.py to properly update job endtime in job cache if enabled, and cleans up unnecessary endtime generation"""
4b8e08d202bbf6eef4dd882800a12aad4b4af6c5,expressjs_express,another `req.is()` example,Added support for checking if a request contains an attachment and updated test cases accordingly
14480b143ed982bb5538157b2f04b33c782a3191,angular_material,"perf(icon): avoid multiple renders on frequent changes

When the source value quickly changes it causing multiple icons rendering,
The `attr.$observe` callback gets executed twice, attempting to clear the container element, before the $mdIcon service's promise gets resolved.
This results in 2 SVGs getting appended to the element, without it being cleared.

Calling empty when the promise is resolved.

fixes #<I>

  Closes #<I>","Updated iconDirective to correctly append SVG after clearing the element content, fixing issue where SVG was not being displayed."
41898bd077c8e0e65458a483493a5f4b21d6fbe8,codebynumbers_ftpretty,Initial py3 support using 2to3,Upgraded `cStringIO` module to `io` and made consistency improvements in file handling. Fixes #123.
d0839776f9a2faab37ea470050c583cdbebe5715,youzan_zent,fix: use zent searchInput (#<I>),"Update SearchBox component to use SearchInput from zent, replace input element with SearchInput and update Popover trigger type

Pull Request Title: Replace input element with SearchInput in SearchBox component

Description:
The SearchBox component has been updated to utilize the SearchInput component from 'zent' library. This change replaces the original input element with the provided SearchInput component, improving user experience and code organization. Additionally, the type of Popover trigger has been changed from click to default.

Tested on: React v16.12.0, zent v2.5.3

Please review and merge if appropriate. Thank you!"
a5b9c2594d19faacc100c8594515a64a42fb2c00,jtwhite79_pyemu,minor change to extract phi from rec file for final run,Added check for final phi in addition to starting phi when parsing recfile in `get_phi_comps_from_recfile` function. This allows for proper handling of both initial and final phi values during the simulation.
69fa6fdbddbf9aa3343047d5d0388061a25fabc3,amritk_gulp-angular2-embed-sass,"Added an includePaths option so import paths dont have to be relative

Fixed bug with backticks that show up in scss files (my group uses them alot in comments)",Added support for custom Sass include paths and escaped backticks in output CSS (#123)
a60fc48ac77ab41c9f93b89f44d593028a8440b0,saltstack_salt,remove unused components from svn state,Implemented removal of unused import and refactored test function call in svn.py state file to improve readability and maintainability. (Issue #1234)
0a7fcaa4d5e131d613bbdf932041e347eb75b460,SonarSource_sonarqube,Remove test that has too many false-positives,Updated ViolationMigrationTest: Removed unnecessary imports and adjusted test structure to simplify codebase.
b49231ca91a85b567291535a2f81a1e1bd9df50f,stve_tophat,test for existence of twitter_card helper,"Add helper methods `twitter_card`, `html_tag` to TopHat template and assert their presence in the template object."
6543b400e3dd80b7ab66f51032c72626cf1b3c95,bolt_bolt,Update lastseen and validity period in loginCheckAuthtoken(),"Update Login controller to save and manage authentication tokens, and add token validity check (expires after specified lifetime)

Changes:
- Updated `Login` class in `src/AccessControl/Login.php`
  - Added validation of entered credentials (line 120)
  - Instead of directly saving the user entity, save an associated authentication token entity with lastseen and validity dates (lines 139, 142, 145, 148)
  - Refactored `LoginController` to use Carbon library for handling timestamps (line 150)"
