hash,project,true_message,generated_message
5f64dc0aa2108b7c73008611de4db909d03df170,oat-sa_tao-core,UNO-<I> fix(code-style): inline some badly named variables in `ElementMapFactory::create()`," Removed direct usage of ValueCollectionSearchRequest, replaced with method chaining for ValueCollectionService in ElementMapFactory."
fe8f5512e0cfa5347dcb684c954d8eeca686e0c5,terraform-providers_terraform-provider-aws,gen/tags: Use interface type as generated AWS Go SDK v1 client type for connect., Updated Connect service tags implementation to use the new AWS SDK's Connectiface for better compatibility and flexibility
c32beb31cc44b0d3e38904e9a42b5ae4c120db62,numenta_nupic,switched from absolute to relative paths for py_support," Updated setup.py to use os.path.relpath() for py_support cpp file paths, improving portability of the build system."
ee9bde5c0c5cd5d7391a43db4d68499616707286,puppetlabs_puppet,"(maint) Remove dead generate_additional_resources method

The logic for generating resources was moved from the Transaction into
the AdditionalResourceGenerator in commit 2d3eca6. However, the
generate_additional_resources method was not deleted and is now dead.
Since it's private, I'm removing it.", Removed recursive resource generation from Puppet::Transaction class for performance optimization
cb579e2a8b16b6185d17ef8352b3e1daf6728fa7,interagent_pliny,change creator command to use template from lib/, Simplified template path for better project structure organization
73f62dd94950de3c5e0c576f02583acbf2e24416,reubano_ckanutils,Bump to version <I>, Updated ckanutils version to 0.14.5 for package update
3ef50f37e3f1f41c1bf37cf07660f34fa4f1934f,polyaxon_polyaxon,Update spawner notebook command args," Removed hardcoded Jupyter Notebook token in K8SProjectSpawner, allowing for dynamic token management."
28122a0cde375a09bea9b037bdbf64da00ce1f2c,gjerokrsteski_pimf-framework,Update core/Pimf/Pdo/Factory.php, Simplified the Pimf\Pdo\Factory.php by removing the description and licensing comments. Removed redundant lines for improved readability.
9631077f2f3d8d11c9ae15228e0f8b273ceedede,OpenLiberty_open-liberty,"Enable full mpOpenTracing <I> TCK

As it now passes."," Removed comments for OpentracingTCKLauncherMicroProfile and OpentracingRestClientTCKLauncher, added them back to the FATSuite test class for microprofile and rest client OpenTracing TCKs."
1fa3750c9a209f5efbdc2722d40f2657885af5e5,grpc_grpc-go,"Clarify newCCResolverWrapper documentation. (#<I>)

I think the goroutine does not get started any more (this used to be the case in an earlier version)."," Removed monitoring goroutine initialization from newCCResolverWrapper function, allowing callers to start it separately with the added start() method."
17d5be3c988f6961456a22fd5a4cf6a895c395c8,perry-mitchell_webdav-client,"Check double slash

Make sure it won't add double slash that will make path.basename return nothing.", Normalized file paths for improved compatibility with various operating systems.
eed768e03c4cf94450acbfcd6de88c65ff9ac526,erector_erector,"Don't emit an attribute with an empty array of values

This makes it more convenient to programatically build an array of CSS classes, for example"," Flattened and joined array values in Widget, added test case for empty CSS classes not emitting a class attribute"
f78b2cc391385a9f702988703a34cd9f6cf258fa,jasny_config,Config can be used as multiton instead of singleton (using __callstatic), Refactored Config class to use Multiton pattern instead of Singleton for more flexible instance handling.
89131070e1e0bf440a508d95833b57977f655e72,raiden-network_raiden,adding test for issue #<I>," Updated test_ncc to fix deposit value assertions, now passing with deposited amounts of 30 and 0 respectively."
7000290b28b652f85735747d1d15c0ccf2b5f9ec,apache_flink,"[hotfix] Use semantically correct timeout in ExecutionGraph::scheduleEager.

This closes #<I>."," Removed allocationTimeout from ExecutionGraph constructor, replaced with a variable named timeout for better readability."
41d7008a5fade13522e905be805a8bc73e97964a,guardtime_ksi-java-sdk,Fixed a test and added a comment.," Added method to ensure that all added nodes in TreeBuilder are aggregated into a single root node, making them leaf nodes."
e81f1b6c5e2fec31d5641f7f95a8f9925e92eb1e,cornerstonejs_cornerstoneTools,fix: Add reverse() back when adding images to queue in stackPrefetch (#<I>), Reverse the order of prefetch image ids for more efficient loading.
985de7e9a6fe37795058fd107286def30abe8d4c,pyviz_holoviews,Added inclusion of unit tests in setup.py, Added holoviews.tests package to setup for inclusion in distribution and added a check_pseudo_package function for it.
d20d42c615d45145efa763b7161731eb97397460,fog_fog,"[clodo|compute] I don't know what is ignore_awful_caching, so i removed it.", Refactored compute.rb to remove caching-related query parameter for improved performance.
7808a6389cb0d675555787de32caeec3145e7c7e,synchronoss_cpo-api,Added a check in closeConnection to test to see if the connection has already been closed.," Updated JdbcCpoAdapter: Added check for connection not being closed before closing it, to avoid potential errors when closing multiple times."
1ba29d46893c54aab46454bb0475b6275241f161,gem_oq-engine,Added more checks to the disaggregation calculator [skip hazardlib]," Refactored source group processing in disaggregation calculator for better readability, utilizing list comprehension and updated variable naming."
5c5c4a92738b9e735c547562113c765052f4e849,PmagPy_PmagPy,make_magic: fix bug where non-age magic_method_codes show up in age grid," Added check for empty age codes in GridBuilder, ensuring magic method codes are set to an empty string when no age data is available."
9af62b4de941f969c6bceeae006c71aab0182ed3,gem_oq-engine,Changed portable_gsims to show the non-vectorized GMPEs [ci skip]," Removed dependency check for get_mean_and_stddevs method in GSIM classes, added check for missing compute context annotation instead."
d93b70a7a43de49309394b597ab23118522b053b,fog_fog,[aws|simpledb] fix region/host for us-east-1," Simplified Amazon SDB host configuration to use default for us-east-1 region when no custom host is provided, otherwise use the regional domain."
47d3e7c53dee856fe70f1ee951da2ad8bb524fe9,structurizr_java,Forced the client integration tests to ignore the remote workspace., Disabled automatic merge from remote for Structurizr client operations in integration tests to prevent unintended overwriting of local changes.
f7cde9c18b31e87893961218ce832c53491d3347,erikrose_nose-progressive,Add some trove classifiers.," Updated setup.py for compatibility with multiple Python versions (2.5, 2.6, 2.7) and added 'Development Status :: 5 - Production/Stable' classifier."
4eb8de1e2fea189959409f74318802cc913f66d3,dereneaton_ipyrad,"Added code to test for empty utemp file in build_clusters(). It
just does a sys.exit for now, but at least it catches this bug."," Modified cluster_within.py to prevent crash when .utemp file is empty for specific samples, adding error handling and a warning message instead. This aims to improve the robustness of the step3 process by gracefully dealing with empty files."
92d53e71e039eb27e000c1c5c49d2c1e7cb301c5,auraphp_Aura.Router,always have a default value in place, Added null default value for 'format' key in Route object and updated comparison method in RouteTest to use assertSame() for testing string values.
b90ad412d55833214c4bc664ba6f60c2f4692e77,hashicorp_terraform,provider/aws: Increase timeout for creating security group (#<I>), Increased AWS Security Group timeout for resource creation to 5 minutes due to potential long-running API calls.
5484bbf5de6951d83ebd418545af8f719afca78a,primefaces_primereact,add lazy as property of DataScroller, Added 'lazy' prop to DataScroller component for asynchronous data loading
504010d1585b9e2e3cafa7e46dd8bd3bb4f14a10,SFDO-Tooling_CumulusCI,Test that verbose option can be set (and not much more), Added test_run_verbose method in TestRobot class to verify verbose output when running robot tests
e13161fca8212f322d2964b0b18487ec630e4b7e,astrocatalogs_astrocats,BUG: fixed location of 'get_max_light()' function.," Updated superfit.py to access max light parameters directly from catalog entry objects, improving efficiency and readability."
22520a9cec21e2bb1ecd275f248c7a143647da78,bolt_bolt,Allow SerachPackage to search either full text or name only, Added boolean parameter to SearchPackage::execute for name only search option
5a720bd7cd7355116f27ede592af3a8811de1867,veo-labs_openveo-api,"Fix JavaScript error when a translation dictionary does not exist

An unknown dictionary file was crashing the server when requesting a back
end page.", Refactored `i18n.js` error handling to use logger instead of console.error for better logging.
cd31b797fd442975e6a720c001ffdf591c101de5,jupyterhub_jupyter-server-proxy,Bump to <I>., Updated nbserverproxy package to version 0.8.6.
ab92f1dda61bca72197c90a236021cc717e5a891,thelia_core,"Delete images cache directory, not global cache directory", Extended image cache clearing to include user-defined image cache directory from web root.
b92f955f938b9487ffc2bb7afbd8b57151e0f13d,xing_beetle,"ensure publisher closes the connection

This will remove the `connection_closed_abruptly`
warning from rabbitmq."," Added at_exit callback to stop the publisher, closing connections gracefully when application exits"
1f8c7ff7a41429cf5e9f8b1f8011cde64b83971b,apache_flink,"[hotfix][chck] Remove Nullable annotation from method with primitive return type

ZooKeeperStateHandleStore#releaseAndTryRemove returns a primitive boolean and, thus,
does not need a @Nullable annotation."," Removed nullability annotation from the releaseAndTryRemove method in ZooKeeperStateHandleStore, potentially simplifying its usage."
fc58f4b99d71793a1d05022f82decde83bf9b362,alecthomas_voluptuous,Bump to <I>., Updated Voluptuous package version to 0.8.5 for compatibility improvements
1076ee4e06c43a45f7bf561bb9966a5750143be5,erming_shout,Server correctly sends text/html MIME type and response code <I> for the root index., Added Content-Type header and response status for HTML responses in server.js to improve consistency and adhere to HTTP specifications.
19fd20c6cf65c3cb5d3c9a5affdaa70bdc4ade52,dropwizard_dropwizard,Fixes a NullPoinerException when the Service class is placed in the root package (i.e. no declared package).," Updated Cli class for handling package version retrieval from the service class, allowing execution even without an Implementation-Version entry in the JAR's manifest."
e2465dfc6182a990b23986ce6100e0477f1049d1,claroline_Distribution,[CoreBundle] Improve displayForm method for displaying modal with a form in it," Added submit parameter to modal.displayForm function, allowing control over form submission based on user input."
7c72a3c32aaca256a98edbf3b220945f7eb4dd76,public-law_validated_object,refactor: #save_expected_class," Added `save_error_message` method for validation errors, allowing custom error messages in ValidatedObject."
63fe493b73437b734e00af68bec1c3bb4407168e,thombashi_pytablewriter,"Make pytest-runner a conditional requirement

Check for pytest-runner only if setup.py was invoked with 'test'
argument."," Added Pytest setup requirements based on command-line arguments, and adjusted setup_requires accordingly"
